date,day_of_week,month,is_weekend,is_holiday,public_holiday_name,university_calendar_status,is_school_in_session,weather,temperature_C,promotion,foot_traffic_index,student_density_index,daily_sales_NGN,transactions_count,avg_order_value_NGN,ramadan,lent
2024-03-16,Saturday,3,True,False,,In Session,True,Sunny,32.5,False,83,72,121020,72,1680.83,True,True
2024-03-17,Sunday,3,True,False,,In Session,True,Rainy,35.1,False,64,83,101701,64,1589.08,True,True
2024-03-18,Monday,3,False,False,,In Session,True,Sunny,29.8,False,73,68,105411,75,1405.48,True,True
2024-03-19,Tuesday,3,False,False,,In Session,True,Sunny,33.9,False,67,100,113301,65,1743.09,True,True
2024-03-20,Wednesday,3,False,False,,In Session,True,Sunny,34.2,False,69,65,89054,58,1535.41,True,True
2024-03-21,Thursday,3,False,False,,In Session,True,Cloudy,31.6,False,83,76,105355,67,1572.46,True,True
2024-03-22,Friday,3,False,False,,In Session,True,Sunny,34.6,False,69,77,94455,66,1431.14,True,True
2024-03-23,Saturday,3,True,False,,In Session,True,Cloudy,32.3,False,63,61,102241,79,1294.19,True,True
2024-03-24,Sunday,3,True,False,,In Session,True,Sunny,33.7,True,77,61,125217,77,1626.19,True,True
2024-03-25,Monday,3,False,False,,In Session,True,Sunny,35.6,False,68,80,102625,68,1509.19,True,True
2024-03-26,Tuesday,3,False,False,,In Session,True,Cloudy,32.2,False,63,80,97871,59,1658.83,True,True
2024-03-27,Wednesday,3,False,False,,In Session,True,Cloudy,34.3,False,77,84,103204,67,1540.36,True,True
2024-03-28,Thursday,3,False,False,,In Session,True,Sunny,34.2,False,72,76,99706,62,1608.16,True,True
2024-03-29,Friday,3,False,True,Good Friday,In Session,True,Sunny,31.8,False,51,72,63432,42,1510.29,True,True
2024-03-30,Saturday,3,True,False,,In Session,True,Sunny,33.4,False,73,84,118273,81,1460.16,True,True
2024-03-31,Sunday,3,True,False,,In Session,True,Sunny,32.5,False,80,78,116477,81,1437.99,True,False
2024-04-01,Monday,4,False,True,Easter Monday,In Session,True,Rainy,32.1,False,50,57,78086,58,1346.31,True,False
2024-04-02,Tuesday,4,False,False,,In Session,True,Rainy,31.0,False,67,83,87156,52,1676.08,True,False
2024-04-03,Wednesday,4,False,False,,In Session,True,Cloudy,31.1,False,96,100,120136,82,1465.07,True,False
2024-04-04,Thursday,4,False,False,,In Session,True,Cloudy,32.5,False,55,61,100335,64,1567.73,True,False
2024-04-05,Friday,4,False,False,,In Session,True,Sunny,29.9,False,78,88,111441,70,1592.01,True,False
2024-04-06,Saturday,4,True,False,,In Session,True,Rainy,33.6,False,51,55,100473,65,1545.74,True,False
2024-04-07,Sunday,4,True,False,,In Session,True,Rainy,31.8,False,57,80,92479,57,1622.44,True,False
2024-04-08,Monday,4,False,False,,In Session,True,Rainy,30.2,False,55,75,93895,56,1676.7,True,False
2024-04-09,Tuesday,4,False,False,,In Session,True,Sunny,32.5,False,65,76,103399,68,1520.57,True,False
2024-04-10,Wednesday,4,False,True,Eid al-Fitr,In Session,True,Rainy,31.3,True,55,68,166441,96,1733.76,False,False
2024-04-11,Thursday,4,False,False,,In Session,True,Rainy,32.4,False,58,82,109282,76,1437.92,False,False
2024-04-12,Friday,4,False,False,,In Session,True,Sunny,32.2,False,58,78,119954,68,1764.03,False,False
2024-04-13,Saturday,4,True,False,,In Session,True,Rainy,33.4,False,49,74,129968,73,1780.38,False,False
2024-04-14,Sunday,4,True,False,,In Session,True,Rainy,31.6,False,61,60,113831,80,1422.89,False,False
2024-04-15,Monday,4,False,False,,Exam Period,True,Cloudy,32.0,False,56,79,106979,70,1528.27,False,False
2024-04-16,Tuesday,4,False,False,,Exam Period,True,Rainy,29.9,False,72,76,97931,52,1883.29,False,False
2024-04-17,Wednesday,4,False,False,,Exam Period,True,Rainy,34.3,False,49,69,91146,61,1494.2,False,False
2024-04-18,Thursday,4,False,False,,Exam Period,True,Rainy,31.3,False,55,55,95379,57,1673.32,False,False
2024-04-19,Friday,4,False,False,,Exam Period,True,Rainy,32.3,False,43,60,85687,54,1586.8,False,False
2024-04-20,Saturday,4,True,False,,Exam Period,True,Rainy,29.4,False,70,59,105024,73,1438.68,False,False
2024-04-21,Sunday,4,True,False,,Exam Period,True,Rainy,32.7,False,64,56,99028,55,1800.51,False,False
2024-04-22,Monday,4,False,False,,Exam Period,True,Sunny,33.4,False,70,51,102046,71,1437.27,False,False
2024-04-23,Tuesday,4,False,False,,Exam Period,True,Cloudy,31.3,False,55,60,98032,56,1750.57,False,False
2024-04-24,Wednesday,4,False,False,,Exam Period,True,Cloudy,32.9,False,62,56,92409,57,1621.21,False,False
2024-04-25,Thursday,4,False,False,,Exam Period,True,Rainy,29.8,False,61,54,93530,78,1199.1,False,False
2024-04-26,Friday,4,False,False,,Exam Period,True,Sunny,31.2,False,42,38,62026,40,1550.65,False,False
2024-04-27,Saturday,4,True,False,,Exam Period,True,Rainy,32.1,False,48,46,99279,56,1772.84,False,False
2024-04-28,Sunday,4,True,False,,Exam Period,True,Cloudy,33.2,False,45,41,91773,48,1911.94,False,False
2024-04-29,Monday,4,False,False,,Exam Period,True,Sunny,31.9,False,49,60,99822,58,1721.07,False,False
2024-04-30,Tuesday,4,False,False,,Exam Period,True,Rainy,33.2,False,42,44,69601,50,1392.02,False,False
2024-05-01,Wednesday,5,False,True,Workers' Day,Semester Break,False,Rainy,30.9,False,19,22,34818,22,1582.64,False,False
2024-05-02,Thursday,5,False,False,,Semester Break,False,Sunny,28.5,False,42,11,42121,27,1560.04,False,False
2024-05-03,Friday,5,False,False,,Semester Break,False,Cloudy,32.7,False,39,34,44333,35,1266.66,False,False
2024-05-04,Saturday,5,True,False,,Semester Break,False,Sunny,30.2,False,64,34,58443,34,1718.91,False,False
2024-05-05,Sunday,5,True,False,,Semester Break,False,Sunny,30.5,False,28,9,45672,28,1631.14,False,False
2024-05-06,Monday,5,False,False,,Semester Break,False,Sunny,29.2,True,54,17,57730,39,1480.26,False,False
2024-05-07,Tuesday,5,False,False,,Semester Break,False,Sunny,30.0,False,51,27,55249,34,1624.97,False,False
2024-05-08,Wednesday,5,False,False,,Semester Break,False,Sunny,30.2,False,27,5,39184,31,1264.0,False,False
2024-05-09,Thursday,5,False,False,,Semester Break,False,Rainy,30.5,False,34,29,44714,26,1719.77,False,False
2024-05-10,Friday,5,False,False,,Semester Break,False,Rainy,30.6,False,15,8,32158,21,1531.33,False,False
2024-05-11,Saturday,5,True,False,,Semester Break,False,Cloudy,30.1,True,60,16,58719,36,1631.08,False,False
2024-05-12,Sunday,5,True,False,,Semester Break,False,Sunny,30.0,False,51,40,58574,37,1583.08,False,False
2024-05-13,Monday,5,False,False,,Semester Break,False,Sunny,30.2,False,32,27,45321,32,1416.28,False,False
2024-05-14,Tuesday,5,False,False,,Semester Break,False,Cloudy,30.9,False,32,22,38505,26,1480.96,False,False
2024-05-15,Wednesday,5,False,False,,Semester Break,False,Rainy,30.6,False,40,38,42817,26,1646.81,False,False
2024-05-16,Thursday,5,False,False,,Semester Break,False,Rainy,29.2,False,37,41,45250,32,1414.06,False,False
2024-05-17,Friday,5,False,False,,Semester Break,False,Rainy,30.8,False,42,33,44379,34,1305.26,False,False
2024-05-18,Saturday,5,True,False,,Semester Break,False,Cloudy,34.5,False,44,20,49335,28,1761.96,False,False
2024-05-19,Sunday,5,True,False,,Semester Break,False,Rainy,31.3,False,41,33,53976,30,1799.2,False,False
2024-05-20,Monday,5,False,False,,Semester Break,False,Rainy,32.3,False,24,5,36049,23,1567.35,False,False
2024-05-21,Tuesday,5,False,False,,Semester Break,False,Rainy,32.0,False,39,30,46547,28,1662.39,False,False
2024-05-22,Wednesday,5,False,False,,Semester Break,False,Sunny,29.4,False,52,31,54236,29,1870.21,False,False
2024-05-23,Thursday,5,False,False,,Semester Break,False,Rainy,30.1,False,18,50,45478,31,1467.03,False,False
2024-05-24,Friday,5,False,False,,Semester Break,False,Rainy,28.8,False,27,37,38013,24,1583.88,False,False
2024-05-25,Saturday,5,True,False,,Semester Break,False,Cloudy,29.0,False,50,38,58044,33,1758.91,False,False
2024-05-26,Sunday,5,True,False,,Semester Break,False,Rainy,26.9,False,39,10,46733,29,1611.48,False,False
2024-05-27,Monday,5,False,False,,Semester Break,False,Rainy,29.6,False,32,32,49325,32,1541.41,False,False
2024-05-28,Tuesday,5,False,False,,Semester Break,False,Rainy,31.1,False,18,5,37752,22,1716.0,False,False
2024-05-29,Wednesday,5,False,False,,Semester Break,False,Sunny,28.9,False,55,48,55666,36,1546.28,False,False
2024-05-30,Thursday,5,False,False,,Semester Break,False,Rainy,32.0,False,32,30,52926,32,1653.94,False,False
2024-05-31,Friday,5,False,False,,Semester Break,False,Sunny,28.4,False,34,7,47596,28,1699.86,False,False
2024-06-01,Saturday,6,True,False,,In Session,True,Sunny,28.3,False,84,69,123844,80,1548.05,False,False
2024-06-02,Sunday,6,True,False,,In Session,True,Rainy,26.1,False,56,67,105247,79,1332.24,False,False
2024-06-03,Monday,6,False,False,,In Session,True,Rainy,29.6,True,61,69,97848,61,1604.07,False,False
2024-06-04,Tuesday,6,False,False,,In Session,True,Rainy,25.5,True,64,82,124065,83,1494.76,False,False
2024-06-05,Wednesday,6,False,False,,In Session,True,Rainy,30.1,False,58,64,89405,64,1396.95,False,False
2024-06-06,Thursday,6,False,False,,In Session,True,Rainy,31.0,False,59,67,105364,62,1699.42,False,False
2024-06-07,Friday,6,False,False,,In Session,True,Rainy,29.5,False,63,73,104034,70,1486.2,False,False
2024-06-08,Saturday,6,True,False,,In Session,True,Cloudy,28.2,False,65,69,109694,77,1424.6,False,False
2024-06-09,Sunday,6,True,False,,In Session,True,Rainy,32.0,False,74,83,111650,66,1691.67,False,False
2024-06-10,Monday,6,False,False,,In Session,True,Sunny,27.4,False,56,82,92171,50,1843.42,False,False
2024-06-11,Tuesday,6,False,False,,In Session,True,Cloudy,30.5,False,61,73,99950,65,1537.69,False,False
2024-06-12,Wednesday,6,False,True,Democracy Day,In Session,True,Sunny,29.1,False,61,73,100475,71,1415.14,False,False
2024-06-13,Thursday,6,False,False,,In Session,True,Sunny,26.0,False,66,76,106778,69,1547.51,False,False
2024-06-14,Friday,6,False,False,,In Session,True,Rainy,30.1,False,67,100,105926,64,1655.09,False,False
2024-06-15,Saturday,6,True,False,,In Session,True,Rainy,29.9,False,72,79,130383,77,1693.29,False,False
2024-06-16,Sunday,6,True,True,Eid al-Adha,In Session,True,Rainy,25.9,False,57,73,134581,99,1359.4,False,False
2024-06-17,Monday,6,False,False,,In Session,True,Cloudy,27.3,False,69,80,119377,75,1591.69,False,False
2024-06-18,Tuesday,6,False,False,,In Session,True,Rainy,26.3,False,47,58,80624,60,1343.73,False,False
2024-06-19,Wednesday,6,False,False,,In Session,True,Cloudy,26.6,False,67,76,104098,60,1734.97,False,False
2024-06-20,Thursday,6,False,False,,In Session,True,Rainy,32.0,False,58,86,85357,53,1610.51,False,False
2024-06-21,Friday,6,False,False,,In Session,True,Rainy,27.8,False,59,66,95970,61,1573.28,False,False
2024-06-22,Saturday,6,True,False,,In Session,True,Rainy,28.7,False,67,76,117388,71,1653.35,False,False
2024-06-23,Sunday,6,True,False,,In Session,True,Rainy,27.7,False,63,95,106262,69,1540.03,False,False
2024-06-24,Monday,6,False,False,,In Session,True,Sunny,31.2,False,56,61,98496,63,1563.43,False,False
2024-06-25,Tuesday,6,False,False,,In Session,True,Rainy,28.1,False,65,77,90737,64,1417.77,False,False
2024-06-26,Wednesday,6,False,False,,In Session,True,Rainy,27.3,False,60,91,96668,66,1464.67,False,False
2024-06-27,Thursday,6,False,False,,In Session,True,Cloudy,29.1,False,66,76,102657,63,1629.48,False,False
2024-06-28,Friday,6,False,False,,In Session,True,Cloudy,26.3,False,63,70,92687,56,1655.12,False,False
2024-06-29,Saturday,6,True,False,,In Session,True,Cloudy,31.3,False,66,57,100462,68,1477.38,False,False
2024-06-30,Sunday,6,True,False,,In Session,True,Rainy,29.2,False,66,63,102585,72,1424.79,False,False
2024-07-01,Monday,7,False,False,,In Session,True,Rainy,28.4,False,51,79,92552,62,1492.77,False,False
2024-07-02,Tuesday,7,False,False,,In Session,True,Cloudy,23.6,False,69,87,116004,80,1450.05,False,False
2024-07-03,Wednesday,7,False,False,,In Session,True,Rainy,25.1,False,47,76,98003,73,1342.51,False,False
2024-07-04,Thursday,7,False,False,,In Session,True,Sunny,25.8,True,95,85,124895,68,1836.69,False,False
2024-07-05,Friday,7,False,False,,In Session,True,Rainy,27.1,False,54,80,96177,68,1414.37,False,False
2024-07-06,Saturday,7,True,False,,In Session,True,Rainy,28.4,False,65,67,108360,84,1290.0,False,False
2024-07-07,Sunday,7,True,False,,In Session,True,Rainy,27.6,False,72,93,98682,65,1518.18,False,False
2024-07-08,Monday,7,False,False,,In Session,True,Rainy,27.2,False,60,81,94401,59,1600.02,False,False
2024-07-09,Tuesday,7,False,False,,In Session,True,Cloudy,26.7,False,68,65,90905,53,1715.19,False,False
2024-07-10,Wednesday,7,False,False,,In Session,True,Sunny,25.8,False,54,73,86854,58,1497.48,False,False
2024-07-11,Thursday,7,False,False,,In Session,True,Rainy,26.3,False,42,66,81534,46,1772.48,False,False
2024-07-12,Friday,7,False,False,,In Session,True,Cloudy,25.3,False,70,78,114551,72,1590.99,False,False
2024-07-13,Saturday,7,True,False,,In Session,True,Rainy,27.0,False,61,68,97762,53,1844.57,False,False
2024-07-14,Sunday,7,True,False,,In Session,True,Rainy,23.7,False,56,76,91714,56,1637.75,False,False
2024-07-15,Monday,7,False,False,,In Session,True,Cloudy,26.0,False,77,71,100959,58,1740.67,False,False
2024-07-16,Tuesday,7,False,False,,In Session,True,Sunny,25.0,False,71,71,103800,87,1193.1,False,False
2024-07-17,Wednesday,7,False,False,,In Session,True,Cloudy,26.0,False,54,79,88412,55,1607.49,False,False
2024-07-18,Thursday,7,False,False,,In Session,True,Sunny,26.8,False,68,76,94283,78,1208.76,False,False
2024-07-19,Friday,7,False,False,,In Session,True,Rainy,26.6,False,53,58,79079,48,1647.48,False,False
2024-07-20,Saturday,7,True,False,,In Session,True,Rainy,24.6,False,61,76,98199,56,1753.55,False,False
2024-07-21,Sunday,7,True,False,,In Session,True,Rainy,23.5,False,63,74,96670,57,1695.96,False,False
2024-07-22,Monday,7,False,False,,In Session,True,Cloudy,25.4,False,80,71,106523,65,1638.82,False,False
2024-07-23,Tuesday,7,False,False,,In Session,True,Cloudy,27.7,False,46,49,78490,48,1635.21,False,False
2024-07-24,Wednesday,7,False,False,,In Session,True,Rainy,24.3,False,59,80,82468,62,1330.13,False,False
2024-07-25,Thursday,7,False,False,,In Session,True,Cloudy,27.1,False,65,67,92921,54,1720.76,False,False
2024-07-26,Friday,7,False,False,,In Session,True,Cloudy,24.2,False,52,69,87849,49,1792.84,False,False
2024-07-27,Saturday,7,True,False,,In Session,True,Rainy,27.7,False,63,87,108657,74,1468.34,False,False
2024-07-28,Sunday,7,True,False,,In Session,True,Rainy,25.6,False,78,85,112700,71,1587.32,False,False
2024-07-29,Monday,7,False,False,,In Session,True,Rainy,23.0,False,50,77,77410,47,1647.02,False,False
2024-07-30,Tuesday,7,False,False,,In Session,True,Rainy,27.8,False,61,83,92110,48,1918.96,False,False
2024-07-31,Wednesday,7,False,False,,In Session,True,Cloudy,23.9,False,68,71,90015,62,1451.85,False,False
2024-08-01,Thursday,8,False,False,,In Session,True,Rainy,27.7,False,63,87,100262,67,1496.45,False,False
2024-08-02,Friday,8,False,False,,In Session,True,Sunny,27.4,False,58,79,88117,56,1573.52,False,False
2024-08-03,Saturday,8,True,False,,In Session,True,Cloudy,25.5,False,77,73,115540,84,1375.48,False,False
2024-08-04,Sunday,8,True,False,,In Session,True,Rainy,28.1,False,69,80,107463,70,1535.19,False,False
2024-08-05,Monday,8,False,False,,In Session,True,Cloudy,21.6,False,57,63,80305,45,1784.56,False,False
2024-08-06,Tuesday,8,False,False,,In Session,True,Cloudy,25.1,False,61,60,101965,62,1644.6,False,False
2024-08-07,Wednesday,8,False,False,,In Session,True,Sunny,24.7,False,73,89,103251,75,1376.68,False,False
2024-08-08,Thursday,8,False,False,,In Session,True,Rainy,25.5,False,66,86,97291,62,1569.21,False,False
2024-08-09,Friday,8,False,False,,In Session,True,Rainy,27.4,False,63,83,92695,60,1544.92,False,False
2024-08-10,Saturday,8,True,False,,In Session,True,Rainy,25.4,False,65,79,97242,64,1519.41,False,False
2024-08-11,Sunday,8,True,False,,In Session,True,Rainy,22.4,False,70,83,102550,58,1768.1,False,False
2024-08-12,Monday,8,False,False,,In Session,True,Cloudy,23.8,False,71,76,115049,80,1438.11,False,False
2024-08-13,Tuesday,8,False,False,,In Session,True,Sunny,25.5,False,63,54,95160,58,1640.69,False,False
2024-08-14,Wednesday,8,False,False,,In Session,True,Cloudy,25.4,False,64,70,95071,54,1760.57,False,False
2024-08-15,Thursday,8,False,False,,In Session,True,Rainy,27.9,False,63,88,88465,52,1701.25,False,False
2024-08-16,Friday,8,False,False,,In Session,True,Sunny,26.3,False,76,71,96046,58,1655.97,False,False
2024-08-17,Saturday,8,True,False,,In Session,True,Rainy,27.2,False,76,80,104925,73,1437.33,False,False
2024-08-18,Sunday,8,True,False,,In Session,True,Rainy,27.4,False,60,62,97865,65,1505.62,False,False
2024-08-19,Monday,8,False,False,,In Session,True,Cloudy,25.5,False,74,95,103979,75,1386.39,False,False
2024-08-20,Tuesday,8,False,False,,In Session,True,Sunny,23.3,False,81,87,103087,75,1374.49,False,False
2024-08-21,Wednesday,8,False,False,,In Session,True,Sunny,24.9,False,66,86,102558,63,1627.9,False,False
2024-08-22,Thursday,8,False,False,,In Session,True,Sunny,27.2,False,72,75,104571,67,1560.76,False,False
2024-08-23,Friday,8,False,False,,In Session,True,Cloudy,28.6,False,70,83,95387,56,1703.34,False,False
2024-08-24,Saturday,8,True,False,,In Session,True,Cloudy,24.0,False,66,80,106229,73,1455.19,False,False
2024-08-25,Sunday,8,True,False,,In Session,True,Sunny,25.8,False,61,54,90275,51,1770.1,False,False
2024-08-26,Monday,8,False,False,,In Session,True,Sunny,26.9,False,68,67,97032,64,1516.12,False,False
2024-08-27,Tuesday,8,False,False,,In Session,True,Rainy,27.5,False,60,87,95063,52,1828.13,False,False
2024-08-28,Wednesday,8,False,False,,In Session,True,Rainy,24.9,False,51,73,83965,53,1584.25,False,False
2024-08-29,Thursday,8,False,False,,In Session,True,Rainy,28.6,False,51,68,70473,43,1638.91,False,False
2024-08-30,Friday,8,False,False,,In Session,True,Rainy,27.9,False,47,75,88372,56,1578.07,False,False
2024-08-31,Saturday,8,True,False,,In Session,True,Rainy,24.6,False,59,67,85063,52,1635.83,False,False
2024-09-01,Sunday,9,True,False,,In Session,True,Rainy,26.0,False,67,84,122200,76,1607.89,False,False
2024-09-02,Monday,9,False,False,,In Session,True,Sunny,26.6,False,70,81,104631,69,1516.39,False,False
2024-09-03,Tuesday,9,False,False,,In Session,True,Rainy,27.8,False,65,63,92386,58,1592.86,False,False
2024-09-04,Wednesday,9,False,False,,In Session,True,Cloudy,26.0,False,55,70,94423,63,1498.78,False,False
2024-09-05,Thursday,9,False,False,,In Session,True,Rainy,25.9,False,64,80,86710,61,1421.48,False,False
2024-09-06,Friday,9,False,False,,In Session,True,Sunny,25.9,False,45,55,92643,51,1816.53,False,False
2024-09-07,Saturday,9,True,False,,In Session,True,Rainy,27.6,True,69,64,108997,66,1651.47,False,False
2024-09-08,Sunday,9,True,False,,In Session,True,Rainy,27.3,False,55,61,95334,61,1562.85,False,False
2024-09-09,Monday,9,False,False,,In Session,True,Rainy,25.5,False,68,65,93917,61,1539.62,False,False
2024-09-10,Tuesday,9,False,False,,In Session,True,Cloudy,24.8,False,65,79,103474,74,1398.3,False,False
2024-09-11,Wednesday,9,False,False,,In Session,True,Sunny,26.8,True,77,73,130199,80,1627.49,False,False
2024-09-12,Thursday,9,False,False,,In Session,True,Rainy,24.3,False,58,81,98593,72,1369.35,False,False
